sor_id;navn;type;sygehus;shak;vej;postnr;by;region
628111000016003;Øjenklinikken Ø, Heldøgn;Afdeling;Rigshospitalet;1301831;Blegdamsvej 9;2100;København Ø;Hovedstaden
628121000016007;Øjenklinikken Ø, Amb;Afdeling;Rigshospitalet;1301839;Blegdamsvej 9;2100;København Ø;Hovedstaden
628131000016009;Øjenklinikken Ø, Børn, Heldøgn;Afdeling;Rigshospitalet;130183B;Blegdamsvej 9;2100;København Ø;Hovedstaden
628241000016005;Hjertemedicinsk Klinik B, Amb.;Afdeling;Rigshospitalet;1301039;Blegdamsvej 9;2100;København Ø;Hovedstaden
628251000016008;Thoraxkirurgisk Klinik RT, Amb;Afdeling;Rigshospitalet;1301349;Blegdamsvej 9;2100;København Ø;Hovedstaden
628291000016002;Obstetrisk Klinik Y, Heldøgn;Afdeling;Rigshospitalet;1301521;Blegdamsvej 9;2100;København Ø;Hovedstaden
628301000016003;Obstetrisk Klinik Y, Amb.;Afdeling;Rigshospitalet;1301527;Blegdamsvej 9;2100;København Ø;Hovedstaden
628521000016003;AK, Akutmodtagelse, Afd. for;Overafdeling;Amager og Hvidovre Hospital;133062;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628561000016009;Palliativ ambulant;Afdeling;Amager og Hvidovre Hospital;133052P;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628601000016009;Palliativ senge;Afdeling;Amager og Hvidovre Hospital;1330522;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628621000016002;Sygdom, skade og vurdering, HVH;Afdeling;Amager og Hvidovre Hospital;1330628;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628631000016000;1813 HVH Behandlerspor;Afsnit;Amager og Hvidovre Hospital;;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628641000016007;1813 HVH Vurderingsspor;Afsnit;Amager og Hvidovre Hospital;;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628661000016008;Endokrinologisk dagafsnit;Afsnit;Amager og Hvidovre Hospital;;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628671000016003;Ernæringsenheden;Afsnit;Amager og Hvidovre Hospital;;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628681000016001;Fodterapien;Afsnit;Amager og Hvidovre Hospital;;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628691000016004;Endokrinologisk sengeafsnit;Afsnit;Amager og Hvidovre Hospital;;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628701000016004;Endokrinologisk ambulatorium;Afsnit;Amager og Hvidovre Hospital;;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628711000016002;Osteoporoseenheden;Afsnit;Amager og Hvidovre Hospital;;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628751000016003;Gynækologisk akutafsnit;Afsnit;Amager og Hvidovre Hospital;;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628791000016009;Oftalmologisk afsnit;Afsnit;Amager og Hvidovre Hospital;;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628811000016005;MR-videncenter;Afdeling;Amager og Hvidovre Hospital;133003M;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628821000016001;Visitationen;Afdeling;Amager og Hvidovre Hospital;133099V;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628841000016006;Gastromedicinsk sengeafsnit;Afsnit;Amager og Hvidovre Hospital;;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628851000016009;Kir. gastro. sengeafsnit;Afsnit;Amager og Hvidovre Hospital;;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628861000016007;Kir. gastro. 5-døgnsafsnit;Afsnit;Amager og Hvidovre Hospital;;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628871000016002;Visitationen;Afsnit;Amager og Hvidovre Hospital;;Kettegård Alle 36;2650;Hvidovre;Hovedstaden
628951000016001;Fys. Amb.;Afsnit;Bornholms Hospital;;Søndre Villavej 11;3700;Rønne;Hovedstaden
628961000016003;Ergo. Amb.;Afsnit;Bornholms Hospital;;Søndre Villavej 11;3700;Rønne;Hovedstaden
628971000016008;Baby Amb.;Afsnit;Bornholms Hospital;;Søndre Villavej 11;3700;Rønne;Hovedstaden
629001000016007;Gyn. Amb.;Afsnit;Bornholms Hospital;;Søndre Villavej 11;3700;Rønne;Hovedstaden
629011000016009;Ortopæd Amb.;Afsnit;Bornholms Hospital;;Søndre Villavej 11;3700;Rønne;Hovedstaden
629021000016000;Parenkym Amb.;Afsnit;Bornholms Hospital;;Søndre Villavej 11;3700;Rønne;Hovedstaden
629031000016003;Stomi Amb.;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
629041000016005;Svangre Amb.;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
629051000016008;Øvrige Kir. Amb.;Afsnit;Bornholms Hospital;;Søndre Villavej 11;3700;Rønne;Hovedstaden
629061000016006;Endokrin. Amb.;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
629071000016001;Gastromed. Amb.;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
629081000016004;Onk. Daghosp.;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
629091000016002;Palliativ amb.;Afsnit;Bornholms Hospital;4001039;Ullasvej 8;3700;Rønne;Hovedstaden
629101000016008;Mamma Onk. Amb.;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
629111000016005;Med. Onk. Amb.;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
629751000016005;OUH Jordemoder Amb. Syd (Odense);Afsnit;Odense Universitetshospital - Svendborg;;Olfert Fischers Vej 15;5220;Odense SØ;Syddanmark
629861000016001;Med. Diagnostisk Center, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 9;4000;Roskilde;Sjælland
629881000016008;Urologisk Sengeafs. 13, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 6;4000;Roskilde;Sjælland
629891000016005;Obstetrisk Barselsamb., SLA;Afsnit;Region Sjællands Sygehusvæsen;;Fælledvej 13;4200;Slagelse;Sjælland
629991000016001;HOL Nefrologisk Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800H0Y;Smedelundsgade 60;4300;Holbæk;Sjælland
630001000016000;Nefrologisk Vis.Enhed, HOL;Afsnit;Region Sjællands Sygehusvæsen;;Birkevænget 14;4300;Holbæk;Sjælland
630011000016003;HOL ETUB Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800H0Z;Smedelundsgade 60;4300;Holbæk;Sjælland
630021000016007;ETUB Vis.Enhed, HOL;Afsnit;Region Sjællands Sygehusvæsen;;Akacievej 21;4300;Holbæk;Sjælland
630031000016009;HOL Pædiatrisk Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800H8V;Smedelundsgade 60;4300;Holbæk;Sjælland
630041000016002;Pædiatrisk Vis.Enhed, HOL;Afsnit;Region Sjællands Sygehusvæsen;;Smedelundsgade 60;4300;Holbæk;Sjælland
630071000016006;SLA Kirurgisk Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800S1V;Fælledvej 2;4200;Slagelse;Sjælland
630081000016008;Kirurgisk Vis.Enhed, SLA;Afsnit;Region Sjællands Sygehusvæsen;;Fælledvej 2D;4200;Slagelse;Sjælland
630131000016008;NFS Gynækologisk Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800W9V;Fjordvej 15;4800;Nykøbing F;Sjælland
630141000016001;Gynækologisk Vis.Enhed, NFS;Afsnit;Region Sjællands Sygehusvæsen;;Fjordvej 15;4800;Nykøbing F;Sjælland
630151000016003;ROS Allergologisk Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800A0V;Vestermarksvej 13;4000;Roskilde;Sjælland
630161000016000;Allergologisk Vis.Enhed, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 13;4000;Roskilde;Sjælland
630171000016005;ROS Lungemed. Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800A0Y;Vestermarksvej 13;4000;Roskilde;Sjælland
630181000016007;Lungemed. Vis.Enhed, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 13;4000;Roskilde;Sjælland
630191000016009;ROS Infektionsmed. Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800A0Z;Vestermarksvej 13;4000;Roskilde;Sjælland
630201000016006;Infektionsmed. Vis.Enhed, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 13;4000;Roskilde;Sjælland
630211000016008;ROS Hæmatologisk Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800A2V;Vestermarksvej 9;4000;Roskilde;Sjælland
630221000016004;Hæmatologisk Vis.Enhed, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 9;4000;Roskilde;Sjælland
630231000016002;Kardiologisk Vis.Enhed, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 21;4000;Roskilde;Sjælland
630241000016009;Derma/Sår Vis.Enhed, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 5;4000;Roskilde;Sjælland
630251000016007;ROS Neurol/Neurofys. Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800A8V;Vestermarksvej 11;4000;Roskilde;Sjælland
630261000016005;Neurol/Neurofys.Vis.Enhed, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 11;4000;Roskilde;Sjælland
630271000016000;ROS Onkologisk Vis.Enhed Næstv;Afdeling;Region Sjællands Sygehusvæsen;3800A9V;Ringstedgade 61;4700;Næstved;Sjælland
630281000016003;Onkologisk Vis.Enhed, NAE;Afsnit;Region Sjællands Sygehusvæsen;;Ringstedgade 61A;4700;Næstved;Sjælland
630291000016001;ROS Klin. Genetisk Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800B1V;Sygehusvej 18A;4000;Roskilde;Sjælland
630301000016002;Klin. Genetisk Vis.Enhed, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 18A;4000;Roskilde;Sjælland
630311000016000;ROS Plastikkir. Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800B7V;Sygehusvej 10;4000;Roskilde;Sjælland
630321000016009;Plastikkir. Vis.Enhed, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 10;4000;Roskilde;Sjælland
630351000016001;ROS Urologisk Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800B8V;Sygehusvej 14;4000;Roskilde;Sjælland
630371000016008;Urologisk Vis.Enhed, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 14;4000;Roskilde;Sjælland
630381000016005;ROS Øjen Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800C2V;Vestermarksvej 23;4000;Roskilde;Sjælland
630391000016007;Øjen Vis.Enhed, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Vestermarksvej 23;4000;Roskilde;Sjælland
630401000016005;KOE Med.Gastro/hepatol.Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800D0V;Lykkebækvej 1;4600;Køge;Sjælland
630411000016007;Med.Gastro/hepatol.Vis.Enh,KOE;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
630421000016003;Reumatologisk Vis.Enhed, KOE;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
630431000016001;KOE Tand-Mund-Kæbekir. Vis.Enh;Afdeling;Region Sjællands Sygehusvæsen;3800E1V;Lykkebækvej 1;4600;Køge;Sjælland
630441000016008;Tand-Mund-Kæbekir.Vis.Enh, KOE;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
630451000016006;Ryg Vis.Enhed, KOE;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
630461000016009;KOE Non-mal. Smerte Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800E5V;Lykkebækvej 1;4600;Køge;Sjælland
630471000016004;Non-mal. Smerte Vis.Enhed, KOE;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
630551000016005;Endokrinologisk Vis.Enhed, HOL;Afsnit;Region Sjællands Sygehusvæsen;;Birkevænget 14;4300;Holbæk;Sjælland
630611000016005;KOE Øre-Næse-Halskir.Vis.Enhed;Afdeling;Region Sjællands Sygehusvæsen;3800E3Y;Lykkebækvej 1;4600;Køge;Sjælland
630621000016001;Audiologisk Vis.Enhed, KOE;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 12;4600;Køge;Sjælland
630631000016004;Øre-Næse-Halskir. Vis.Enh, KOE;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
630651000016009;Laboratorie overafd.;Overafdeling;Bornholms Hospital;400106;Ullasvej 8;3700;Rønne;Hovedstaden
630661000016007;Laboratorie;Afdeling;Bornholms Hospital;4001060;Ullasvej 8;3700;Rønne;Hovedstaden
630671000016002;Røntgen og Skanningsafd.;Afdeling;Bornholms Hospital;4001020;Ullasvej 8;3700;Rønne;Hovedstaden
630691000016003;Røntgenafsnit X54E2;Afsnit;Herlev og Gentofte Hospital;;Borgmester Ib Juuls Vej 17;2730;Herlev;Hovedstaden
630701000016003;COPHE, Centraloperation HE;Afsnit;Herlev og Gentofte Hospital;;Borgmester Ib Juuls Vej 15A;2730;Herlev;Hovedstaden
630721000016005;Med. Børn;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
630731000016007;Kirurgisk seng;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
630741000016000;Kir.Børn;Afsnit;Bornholms Hospital;;Ullasvej 8 8;3700;Rønne;Hovedstaden
630751000016002;Røntgen og Skanningsafsnit;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
630761000016004;Børne Amb.;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
630771000016009;Diætist Amb.;Afsnit;Bornholms Hospital;;Søndre Villavej 11;3700;Rønne;Hovedstaden
630781000016006;Meam Amb.;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
630791000016008;Fundusscr. Amb;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
630801000016007;Kardiol. Amb.;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
630811000016009;Nefrologi Amb.;Afsnit;Bornholms Hospital;;Sdr. Villavej 11;3700;Rønne;Hovedstaden
630821000016000;Reumatol. Amb.;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
630831000016003;Prøvetagning - Laboratorie;Afsnit;Bornholms Hospital;;Ullasvej 8;3700;Rønne;Hovedstaden
630911000016004;Alb Amb. for svimmelhed;Afdeling;Aalborg Universitetshospital;800123S;Havrevangen 1;9000;Aalborg;Nordjylland
630921000016008;Alb Svimmelhed/balance center;Afsnit;Aalborg Universitetshospital;;Havrevangen 1;9000;Aalborg;Nordjylland
630981000016009;Ernæringsenheden, ERN;Overafdeling;Rigshospitalet;130184;Blegdamsvej 9;2100;København Ø;Hovedstaden
631531000016005;Tand-, Mund- og Kæbekirurgisk;Afdeling;Rigshospitalet;;Blegdamsvej 9;2100;København Ø;Hovedstaden
631761000016006;Alb Enhed for Tværsektoriel Udvikling og Samarbejde;Afsnit;Aalborg Universitetshospital, Psykiatri;;Hospitalsbyen 7;9260;Gistrup;Nordjylland
631971000016003;Voksen Handicap;handicap- og psykiatrienhed;Social og beskæftigelsesforvaltningen;;Søtofte 10;8305;Samsø;Midtjylland
632011000016004;OUH Hudamb. 7. sal (Odense);Afsnit;Odense Universitetshospital - Svendborg;;J.B. Winsløws Vej 4;5000;Odense C;Syddanmark
632141000016002;RUSmiddelcenter Herning - STOF;behandlingscenter for stofmisbrugere;Social, Sundhed og Beskæftigelse;;Tietgensgade 5A;7400;Herning;Midtjylland
632811000016005;Rusmiddelcenter Silkeborg;center for misbrugsbehandling;Socialafdelingen;;Færgevej 1;8600;Silkeborg;Midtjylland
632921000016009;Plastikkirurgisk sengeafsnit V114;Afsnit;Herlev og Gentofte Hospital;;Borgmester Ib Juuls Vej 1;2730;Herlev;Hovedstaden
633091000016001;Rusmiddelcenter Kagshuset Lægeklinik;center for misbrugsbehandling;Social, sundhed og omsorg, Herlev;;Symfonivej 41;2730;Herlev;Hovedstaden
633151000016008;GAR Garantiklinik Kir. Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800Z0K;Ringstedgade 61A;4700;Næstved;Sjælland
633161000016006;Kirurgisk Amb., GAR;Afsnit;Region Sjællands Sygehusvæsen;;Ringstedgade 61;4700;Næstved;Sjælland
633171000016001;GAR Garantiklinik Kardiol.Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800Z0Q;Ringstedgade 61A;4700;Næstved;Sjælland
633191000016002;Kardiologisk Amb., GAR;Afsnit;Region Sjællands Sygehusvæsen;;Ringstedgade 61;4700;Næstved;Sjælland
633221000016007;PRO Sexologi Amb. Regionsfkt.;Afdeling;Region Sjællands Sygehusvæsen;380005S;Smedegade 16;4000;Roskilde;Sjælland
633271000016006;Center for Diabetes og Hjertesygdomme, Københavns Kommune;sundhedscenter;Sundheds- og Omsorgsforvaltningen;;Mimersgade 47;2200;København N;Hovedstaden
633291000016005;Handicap og psykiatri, Ballerup Kommune;handicap- og psykiatrienhed;Social og Sundhed;;Hold-An Vej 7;2750;Ballerup;Hovedstaden
633601000016003;Rehabiliteringscenter for flygtninge - afs;Afsnit;Rehabiliteringscenter for flygtninge;;Havrevangen 1;9000;Aalborg;Nordjylland
633691000016008;Epilepsihospitalet Voksen Amb.;Afdeling;Epilepsihospitalet Filadelfia;3011011;Kolonivej 2A;4293;Dianalund;Sjælland
633701000016008;Epilepsihospitalet Voksen Sengeafd.;Afdeling;Epilepsihospitalet Filadelfia;3011012;Kolonivej 2A;4293;Dianalund;Sjælland
633711000016005;Epilepsihospitalet Børn Amb.;Afdeling;Epilepsihospitalet Filadelfia;3011013;Dr Sells Vej 23;4293;Dianalund;Sjælland
633721000016001;Epilepsihospitalet Børn Sengeafd.;Afdeling;Epilepsihospitalet Filadelfia;3011014;Dr Sells Vej 23;4293;Dianalund;Sjælland
634051000016009;RUSmiddelcenter Herning - ALKOHOL;center for misbrugsbehandling;Social, Sundhed og Beskæftigelse;;Tietgensgade 5C;7400;Herning;Midtjylland
634161000016008;Kardiologisk forskning, FRH;Afdeling;Bispebjerg og Frederiksberg Hospital;1309387;Nordre Fasanvej 57;2000;Frederiksberg;Hovedstaden
634671000016006;Befordring;præhospitalsenhed;Region Sjællands Sygehusvæsen;;Ringstedgade 61;4700;Næstved;Sjælland
635161000016007;ROS Diagnostisk Center;Afdeling;Region Sjællands Sygehusvæsen;3800A0X;Vestermarksvej 9;4000;Roskilde;Sjælland
635181000016000;KOE Diagnostisk Center;Afdeling;Region Sjællands Sygehusvæsen;3800D0X;Lykkebækvej 1;4600;Køge;Sjælland
635191000016003;Med. Tværfagligt Center, KOE;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
635281000016009;GAR Garantiklinik Karkir. Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800Z0L;Ringstedgade 61A;4700;Næstved;Sjælland
635331000016001;GAR Garantiklinik Reuma. Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800Z0U;Ringstedgade 61A;4700;Næstved;Sjælland
635341000016008;GAR Garantiklinik Neurol. Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800Z0V;Ringstedgade 61A;4700;Næstved;Sjælland
635351000016006;GAR Garantiklinik Øvr. Spec.;Afdeling;Region Sjællands Sygehusvæsen;3800Z0X;Ringstedgade 61;4700;Næstved;Sjælland
635361000016009;Henvisningsenheden 99.V;Afdeling;Region Sjællands Sygehusvæsen;380099V;Lykkebækvej 2;4600;Køge;Sjælland
635391000016000;Kardiologisk Projekt Amb., ROS;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 6;4000;Roskilde;Sjælland
635431000016006;Jordemoder Amb., Borup, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Møllevej 17;4140;Borup;Sjælland
635441000016004;Jordemoder Amb., Ejby, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Elverdamsvej 200;4070;Kirke Hyllinge;Sjælland
635451000016001;Jordemoder Amb., Greve, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Frydenhøj Alle 73;2670;Greve;Sjælland
635461000016003;Jordemoder Amb., Jyllinge, ROS;Afsnit;Region Sjællands Sygehusvæsen;;Planetvej 30;4040;Jyllinge;Sjælland
635531000016007;Med. Amb. A, HOL;Afsnit;Region Sjællands Sygehusvæsen;;Akacievej 21;4300;Holbæk;Sjælland
635561000016004;Obstetrisk Fødeamb., HOL;Afsnit;Region Sjællands Sygehusvæsen;;Smedelundsgade 60;4300;Holbæk;Sjælland
635571000016009;Kir. Screeningsamb., NFS;Afsnit;Region Sjællands Sygehusvæsen;;Strandboulevarden 62;4800;Nykøbing F;Sjælland
635581000016006;Karkir. Amb., GAR;Afsnit;Region Sjællands Sygehusvæsen;;Ringstedgade 61;4700;Næstved;Sjælland
635631000016008;Reumatologisk Amb., GAR;Afsnit;Region Sjællands Sygehusvæsen;;Ringstedgade 61;4700;Næstved;Sjælland
635641000016001;Neurologisk Amb., GAR;Afsnit;Region Sjællands Sygehusvæsen;;Ringstedgade 61;4700;Næstved;Sjælland
635651000016003;Øvrige Specialer Amb., GAR;Afsnit;Region Sjællands Sygehusvæsen;;Ringstedgade 61;4700;Næstved;Sjælland
635661000016000;RF. Rådgivning, KØ;Afsnit;Region Sjællands Sygehusvæsen;;Havnevej 7;4000;Roskilde;Sjælland
635671000016005;RF. Klinik for ADHD, KØ;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 25;4600;Køge;Sjælland
635691000016009;Henvisningsenheden, Sjælland;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 2;4600;Køge;Sjælland
635751000016005;HOL Kirurgisk Endoskopi Amb.;Afdeling;Region Sjællands Sygehusvæsen;3800J0F;Smedelundsgade 60;4300;Holbæk;Sjælland
635761000016008;Kirurgisk Endo. Amb. 08.4, HOL;Afsnit;Region Sjællands Sygehusvæsen;;Smedelundsgade 60;4300;Holbæk;Sjælland
635781000016001;KOE Klin. Fys. PET-scan. Afd.;Afdeling;Region Sjællands Sygehusvæsen;3800E83;Lykkebækvej 1;4600;Køge;Sjælland
635791000016004;Klin, Fys. PET-scan., KOE;Afsnit;Region Sjællands Sygehusvæsen;;Lykkebækvej 1;4600;Køge;Sjælland
635801000016000;Jordemoder Amb., HOL;Afsnit;Region Sjællands Sygehusvæsen;;Birkevænget 3;4300;Holbæk;Sjælland
635811000016003;Jordemoder Amb., Tølløse, HOL;Afsnit;Region Sjællands Sygehusvæsen;;Sportsvej 5;4340;Tølløse;Sjælland
635821000016007;Jordemoder Amb. Kalundb., HOL;Afsnit;Region Sjællands Sygehusvæsen;;Nørre Alle 31;4400;Kalundborg;Sjælland
635831000016009;Jordemoder Amb., Nyk. Sj., HOL;Afsnit;Region Sjællands Sygehusvæsen;;Sygehusvej 5;4500;Nykøbing Sj;Sjælland
635861000016001;Psykologernes Ambulatorium;Afsnit;Epilepsihospitalet Filadelfia;;Kolonivej 1;4293;Dianalund;Sjælland
635871000016006;Neurofysiologiklinik;Afsnit;Epilepsihospitalet Filadelfia;;Visby Alle 5;4293;Dianalund;Sjælland
635881000016008;Center for Neurorehabilitering;Afsnit;Epilepsihospitalet Filadelfia;;Kolonivej 25;4293;Dianalund;Sjælland
635891000016005;CFN, Ambulatorium;Afsnit;Epilepsihospitalet Filadelfia;;Kolonivej 25;4293;Dianalund;Sjælland
636001000016002;CKU Skive-Viborg;handicap- og psykiatrienhed;Social- og Sundhed;;Rosenstræde 6;8800;Viborg;Midtjylland
636021000016009;Rusmiddelcentret i Hedensted Kommune;center for misbrugsbehandling;Social Omsorg;;Hecovej 6;8722;Hedensted;Midtjylland
636091000016007;PCN HI, Lukket sengeafsnit 2422;Afsnit;Region Hovedstadens Psykiatri;;Dyrehavevej 48;3400;Hillerød;Hovedstaden
636101000016001;PCN HI, Alment sengeafsnit 2421;Afsnit;Region Hovedstadens Psykiatri;;Dyrehavevej 48;3400;Hillerød;Hovedstaden
636111000016004;PCN HE, Alment sengeafsnit 2713;Afsnit;Region Hovedstadens Psykiatri;;Esrumvej 143;3000;Helsingør;Hovedstaden
636121000016008;PCN HI, Ambulant afsnit 2421;Afsnit;Region Hovedstadens Psykiatri;;Dyrehavevej 48;3400;Hillerød;Hovedstaden
636131000016005;PCN HI, Ambulant afsnit 2422;Afsnit;Region Hovedstadens Psykiatri;;Dyrehavevej 48;3400;Hillerød;Hovedstaden
